,Unnamed: 0,index,ID,text,course,level,AYA_8B_vanilla,AYA_8B_avg,AYA_8B_entropy,AYA_32B_vanilla,AYA_32B_avg,AYA_32B_entropy,noscale_AYA_32B_vanilla,noscale_AYA_32B_avg,noscale_AYA_32B_entropy,noscale_AYA_8B_vanilla,noscale_AYA_8B_avg,noscale_AYA_8B_entropy,cefr_AYA_8B_vanilla,cefr_AYA_8B_avg,cefr_AYA_8B_entropy,cefr_AYA_32B_vanilla,cefr_AYA_32B_avg,cefr_AYA_32B_entropy,conf_noscale_aya_32B_vanilla,conf_noscale_aya_32B_avg,conf_noscale_aya_32B_entropy,conf_noscale_aya_32B_verbal_conf,conf_aya_32B_vanilla,conf_aya_32B_avg,conf_aya_32B_entropy,conf_aya_32B_verbal_conf,FKGL,ARI,LIX,RSRS_mBERT
66,66,7,8,"Ήταν στη δεξίωση.
 Ήταν δημοσιογράφος.
 Ήθελε δεν ήθελε πήρε συνέντευξη.
 Ήθελε οπωσδήποτε να δώσει συνέντευξη.
 Φίλησε το χέρι της καλεσμένης.
 Φορούσε επίσημα ρούχα.
 Ήταν αρχηγός της Φρουτοπίας.
 Τραγουδούσε στην όπερα.
 Κρατούσε σημειώσεις σε ένα μπλοκάκι.
 Κάποια στιγμή ένιωσε αμηχανία.
 Είχε επισκεφτεί αξιοθέατα της Ευρώπης.
 Φορούσε γυαλιά.
 2. Βρείτε και συζητήστε στην τάξη τα σημεία της εικονογραφημένης ιστορίας στα
 οποία φαίνεται ότι η σοπράνο έχει πολύ μεγάλη ιδέα για τον εαυτό της.
 3. «Η Φρουτοπία» είναι μια αστεία εικονογραφημένη ιστορία ή αλλιώς κόμικ.
 Το κόμικ είναι μια ιστορία που διηγούμαστε με σκίτσα που βρίσκονται μέσα
 σε τετραγωνάκια. Αυτά τα σκίτσα τις περισσότερες φορές συμπληρώνονται
 από συννεφάκια που περιέχουν τους διαλόγους των ηρώων. Το σκίτσο στο
 κόμικ έχει πολύ μεγάλη σημασία, γιατί μας δίνει πληροφορίες για τον χώρο,
 τον χρόνο, τα συναισθήματα και τις σκέψεις των ηρώων.
 Ο Ευγένιος Τριβιζάς είναι ο συγγραφέας της εικονογραφημένης ιστορίας. Αφού
 έγραψε την ιστορία, την έδωσε μετά στον σκιτσογράφο Νίκο Μαρουλάκη για να
 φτιάξει τα σκίτσα.
",language,4,3,3.021194380304223,0.00894554782906,3,3.222708643417548,0.0425897770581763,4,4.06398705334135,0.0216020194869812,,,0.027422248661839,2,1.8195548984036805,0.0588077610579876,3,2.9626730394488447,0.0127966657460196,4,4.346618337113682,0.0528739483525843,7.012415921981301,3,3.268947559271041,0.0467568454628734,7.914899697796983,-0.2,10.0,35.10797046091164,0.000671890435352
67,67,1,2,"Eνότητα 13
 Τρόποι ζωής και επαγγέλματα
 Xτίστες
 Tραγουδάνε οι χτίστες.
 Να χτίζεις μη θαρρείς
 που ’ναι να τραγουδάς ένα τραγούδι.
 Eίναι μια υπόθεση κάπως δύσκολη.
 Tων οικοδόμων η καρδιά είναι
 σαν μια πλατεία για γιορτές,
 λαμποκοπάει,
 μα η σκαλωσιά δεν είναι
 μια πλατεία για γιορτές,
 εκεί ’ναι λάσπη κι άνεμος και χιόνι,
 τα χέρια που ματώνουν.
 Eκεί δεν είναι πάντα φρέσκο το ψωμί,
 πάντα ο καφές ζεστός δεν είναι.
 Nα χτίζεις μη θαρρείς
 που ’ναι να τραγουδάς ένα τραγούδι,
 μα είναι λεβέντες όλο πείσμα οι χτίστες,
 κι η οικοδομή ανεβαίνει,
 μ’ έφοδο τον ουρανό κυριεύει,
 ψηλά και πιο ψηλά, πάντα ψηλότερα.
 Στο πρώτο κιόλας πάτωμα
 αράδιασαν τις γλάστρες τα λουλούδια,
 και πάνω στα φτερά τους τα πουλιά
 τον ήλιο φέρνουνε στο πρώτο μπαλκονάκι…
",language,6,5,4.807773752294452,0.0328788219550146,4,4.017860607905504,0.0093235527226312,5,4.9426492414004315,0.0282321544456872,4,4.585135930683464,0.0919132929734352,3,3.148781917788611,0.0339775722772347,4,3.6513840744291883,0.0519453974261911,5,5.016333830257963,0.0249320719703693,7.000612827367149,4,4.066220188513171,0.043257440775454,7.201799688820529,3.1,10.8,44.16256157635468,0.0010078448231001
68,68,28,29,"της 28ης Oκτωβρίου 19
 Βρείτε και άλλες λέξεις που μπορούν να
 αντικαταστήσουν τη λέξη «λευτεριά».
 l Τι είναι αυτό που σας έκανε τη μεγαλύτερη εντύπωση διαβάζοντας το ποίημα;
 l Τα πρωτοσέλιδα των αθηναϊκών εφημερίδων γράφουν γι’ αυτά που συνέβαιναν
 τους πρώτους μήνες του πολέμου. Τι πληροφορίες μάς δίνουν;
 l Τι γράφουν σήμερα οι εφημερίδες για τα γεγονότα εκείνης της εποχής; Βρείτε
 και φέρτε στην τάξη αποκόμματα σημερινών εφημερίδων που αναφέρονται στο
 1940. Κολλήστε τα σε ένα μεγάλο χαρτόνι και φτιάξτε το δικό σας ταμπλό για τη
 σχολική γιορτή της 28ης Οκτωβρίου.
",language,4,3,3.025200856885021,0.0087984613331325,4,3.7311591595107743,0.0468156032396154,5,4.950663579529191,0.0187193297424399,4,3.5877593911973236,0.0619453334799629,3,3.0011655696765445,0.000732645975478,3,3.0019266539442064,0.0011221370936198,5,5.482545180175521,0.0628985199779504,7.002733927060035,4,3.8521776603738553,0.0338154307762551,7.957911352063377,5.1,14.6,52.97277227722772,0.001171311908154
69,69,52,53,"1. Σημειώστε Σ για κάθε σωστή και Λ για κάθε λανθασμένη απάντηση στις παρακάτω
 ερωτήσεις.
 Το διαδίκτυο είναι ένα δίκτυο από εκατομμύρια υπολογιστές.
 Όλοι μιλούσαν το 1969 για την εφεύρεση του διαδικτύου
 στις Ηνωμένες Πολιτείες.
 Σήμερα όλο και περισσότεροι άνθρωποι χρησιμοποιούν το ίντερνετ.
 Η επικοινωνία των ανθρώπων έχει αλλάξει λόγω της εξάπλωσης του
 διαδικτύου.
 Μπορούμε να επισκεφτούμε την τοποθεσία κάποιου στο ίντερνετ
 μόνο αν ξέρουμε την ηλεκτρονική διεύθυνσή του.
 Με το διαδίκτυο επισκεπτόμαστε τοποθεσίες που δε θα
 μπορούσαμε να επισκεφτούμε με κάποιον άλλο τρόπο.
 2. Μέχρι το τέλος του 21ου αιώνα όλοι οι υπολογιστές θα έχουν συνδεθεί με το διαδίκτυο.
 Το ρήμα θα έχω συνδεθεί μας φανερώνει ότι κάτι θα είναι τελειωμένο σε μια ορισμένη
 στιγμή (πριν αρχίσει κάτι άλλο), γι’ αυτό λέμε ότι βρίσκεται σε χρόνο συντελεσμένο μέλλοντα.
",language,4,3,2.979835734503258,0.0081020301893589,3,3.000709958905212,0.0004702989908806,4,3.695408128019153,0.0551041496430575,,,0.0006061555960899,,,0.0003072938074812,3,3.000001399087523,8.714655106869332e-06,4,4.141813211494991,0.0364333946234317,7.007509277551435,3,3.001925749473457,0.0011230005142837,7.957911964934567,1.8,11.7,45.72979797979798,0.0008382492439473
70,70,31,32,"Mε λένε Σόνια
 Στο διπλανό σπίτι, που είναι μονοκατοικία, μένει ένας περίεργος άνθρωπος, ο κύριος
 Nτίνος. Aυτός ο κύριος Nτίνος, που είναι αρκετά μεγάλος στην ηλικία, μένει μόνος του.
 Προ ημερών λοιπόν ο κύριος Nτίνος είχε ανάψει μια φωτιά στο πίσω μέρος του κήπου,
 κάτω από το μεγάλο πεύκο, και έκαιγε τα ξερά φύλλα και τις πευκοβελόνες. Aυτό το κάνει
 τακτικά ο κύριος Nτίνος και είναι ενοχλητικό, αλλά πολύ που τον νοιάζει. Σας είπα, είναι
 ένας πολύ μυστήριος άνθρωπος.
 Aπό το πρωί μάς είχε πνίξει στον καπνό. Eγώ είχα βγει στο μπαλκόνι και παρακολουθούσα. ΄Eπειτα από λίγο τον είδα να φεύγει από το σπίτι. Kρατούσε και έσερνε και τη μεγάλη καρό τσάντα με τα ροδάκια, αυτή
 που παίρνει πάντα μαζί του όταν πηγαίνει για ψώνια στην αγορά.
 Eγώ συνέχισα την παρακολούθηση
 από τη βεράντα. H φωτιά φαινόταν να
 έχει σβήσει. Ύστερα από λίγο όμως, εκεί
 που κοίταζα αφηρημένη, είδα μια μικρή
 φλόγα να ξεπηδάει μέσα από τις στάχτες.
 Aλαφιάστηκα. Δε μου αρέσει η φωτιά, μόνο η ζεστασιά της μου αρέσει.
 Συνέχισα λοιπόν να παρακολουθώ. Σε
 λίγο ξεπήδησε κι άλλη μια φλόγα και
 μετά μια τρίτη και σε λίγο η φωτιά
 ξανάρχισε να καίει με δύναμη, όπως
 όταν την είχε πρωτοανάψει ο κύριος
 Nτίνος.
 Δεν ήξερα τι έπρεπε να κάνω. Δεν
 έκανα λοιπόν τίποτα. Aπλώς περίμενα
 υπομονετικά να σβήσει. H φωτιά όμως
 όχι μόνο δεν έσβηνε, αλλά σε λίγο άρχιΤο αγαπημένο πεύκο της Σόνιας κινδυνεύει!
 σε να προχωρεί.
",language,6,4,4.203061160711968,0.0796677195074899,3,3.037330513248208,0.0127987837255087,4,4.163999937563858,0.0362194858746228,4,3.7575927264697384,0.0662447887653139,3,2.985942462370076,0.0059434519052759,3,2.992423624960111,0.0035782174563859,5,4.650819655282348,0.0522706951437472,7.009693876123492,3,3.0600958346983305,0.0182509044753629,7.952572683692352,0.9,7.1,26.91941391941392,0.0007939469071902
71,71,39,40,"χάσει καιρό, απλώνει στο πάτωμα ένα χάρτη
 με όλους τους τόπους της γης.
 «Μμμμ! Μάλιστα! Θα τους στείλω από ένα
 γράμμα» ψιθυρίζει. Αμέσως κάθεται στο
 γραφείο του και γράφει πέντε όμορφα
 γράμματα.
 Από τα παιδιά της Αφρικής ζητά να του
 στείλουν ένα πουκάμισο, από τα παιδιά της
 Ασίας μάλλινες κάλτσες, από τα παιδιά της
 Αμερικής ένα σακάκι με ζεστές γούνες, από
 τα παιδιά της Αυστραλίας ένα μακρύ
 παντελόνι κι από τα παιδιά της Ευρώπης ένα
 σκούφο. Όλα σε μεγάλο νούμερο.
 Όταν τελειώνει το γράψιμο, πηγαίνοντας
 στην άκρη του ουρανού, τα σκορπίζει πάνω
",language,4,3,3.0843935838092875,0.019350955500241,3,3.0011705490496468,0.000728756955301,4,4.079954577492117,0.0257155066003994,3,3.213223521722057,0.0499510505025101,3,2.998113506746833,0.0014652663736614,3,2.9983005979993322,0.0010087723910398,4,4.10702216844291,0.0339111466967829,7.020314889392466,3,3.0010324426913257,0.0006546522782404,7.939913641899835,2.2,9.6,33.001168224299064,0.0007308829823456
72,72,17,18,"— Να πάρουμε και σοκολάτες!
 — Oι σοκολάτες θα λιώσουν στο ταξίδι.
 — Έχει δίκιο ο Αρμπέν. Να! Δες τι είναι γραμμένο πάνω σε αυτή τη
 σοκολάτα: «Να διατηρείται σε μέρος δροσερό».
 — Τι θα λέγατε αν αντί για σοκολάτες παίρναμε μπισκότα με
 δημητριακά όπως αυτά; Στο κουτί γράφει ότι περιέχουν σιτάρι,
 ρύζι, καλαμπόκι, βρόμη, φιστίκια, αμύγδαλα, και αντί για ζάχαρη
 έχουν μέλι. Είναι πιο υγιεινά και δε λιώνουν.
 — Εντάξει! Πριν βάλεις τα μπισκότα στο καλαθάκι, δες την
 ημερομηνία λήξης.
 — Τι είναι η ημερομηνία λήξης;
 — Μια ημερομηνία που μας δείχνει μέχρι πότε μπορούμε να
 χρησιμοποιήσουμε κάτι. Να, δες! Εδώ γράφει: «Ανάλωση πριν
 από 25-11-2007».
",language,2,3,2.991469778612327,0.0040044868545891,3,3.00000814648638,1.5043832514012912e-05,3,3.2698294951555056,0.0472024683473828,3,3.0820040892377847,0.0375326092259014,2,2.0027984576655626,0.0015496075776491,2,2.0002609256650814,0.0001941515413594,3,3.2239077238613163,0.0437011873933878,7.651351360656292,3,3.0000711597836016,6.724559637183364e-05,7.997199306801463,0.5,9.3,31.727218225419666,0.0007032656449262
73,73,42,43,"Η αλεπού κι ο λέλεκας
 Το λελέκι προσκλήθηκε μια μέρα σε δείπνο από την αλεπού.
 Ενθουσιάστηκε με την πρόσκληση και πήγε στη φωλιά της αλεπούς
 χαρούμενο και πεινασμένο. Φτάνοντας όμως εκεί, διαπίστωσε πως η
 αλεπού είχε μαγειρέψει σούπα αραιή και την είχε σερβίρει σε πιάτα τόσο
 ρηχά, που το ράμφος του δεν κατάφερνε ούτε μια γουλιά να ρουφήξει.
 Αναγκάστηκε να παρακολουθεί την οικοδέσποινα να τρώει του καλού
 καιρού κι όταν πια τελείωσε το φαγητό της, την αποχαιρέτησε κι έφυγε
 πάντα πεινασμένο.
 Την επόμενη μέρα ήρθε η σειρά του λέλεκα να προσκαλέσει την αλεπού
",language,2,3,2.991918772851136,0.0042808694170347,3,3.002801590553389,0.0015476822505315,4,4.017761625156709,0.0113159300450472,3,2.9904413653616757,0.0273307734866837,3,2.9933218016595475,0.0032407673827865,3,2.9149017217237088,0.0233729279507508,4,4.19690659209607,0.0424368038955276,7.020299317060562,3,3.0229802922339104,0.0087889435880159,7.962672512202857,3.5,11.6,41.0,0.0011090808060717
74,74,9,10,"της γλώσσας
 των Καλαβρυτινών που εκτε­
 πλατάνια. Εκεί κοντά είναι και το ονομαστό
 λέστηκαν το 1943.
 Σπήλαιο των Λιμνών, με ωραίες λιμνούλες,
 σταλαγμίτες και σταλακτίτες. Αν σας
 9Κατάβαση του φαραγγιού του
 αρέσει το σκι, επισκεφτείτε οπωσδήποτε
 Βουραϊκού τον Μάιο (ομαδική
 το χιονοδρομικό κέντρο στον Χελμό. Για
 πεζοπορία).
 να φτάσετε στα Καλάβρυτα, μπορείτε
 να ακολουθήσετε την άσφαλτο και να
 9Εκδηλώσεις από το Πνευματικό
 θαυμάσετε το πανέμορφο τοπίο ή να
 και Πολιτιστικό Κέ­ν τρο
 πάρετε τον οδοντωτό σιδηρόδρομο, που
 Καλαβρύτων κατά τους καλοξεκινά από το χωριό Διακοφτό.
 Ταξίδι στον κόσμο της γλώσσαςκαιρινούς μήνες.
 Αντίγραψε στο τετράδιό σου
 και μάθε να γράφεις
 σωστά τα παρακάτω:
 μοναστήρι, χιονοδρομικό κέντρο,
 άσφαλτος, οδοντωτός σιδηρόδρομος.
",language,2,3,3.08230584909326,0.0209742958371541,4,3.989443922602348,0.0051552494281981,7,6.5672012321045585,0.0633846022536948,7,6.839942202554084,0.0490683149426023,3,3.008699356561351,0.0050434488295389,3,2.9998237850395526,0.0001423807504764,7,6.864574629108148,0.0329933029344962,7.994752688653534,4,3.8778455379540446,0.0355060881595632,7.622457244483058,2.2,14.4,48.94586614173228,0.0009670296855505
75,75,35,36,"ENOTHTA
 Mπορείτε ακόμα να διαβάσετε..
 Για την 28η Οκτωβρίου 1940
 Γκώνιας Ν. – Ραπτοπούλου Σ., Το έπος του 1940, εκδ. Πατάκη, Αθήνα, 1995.
 Ζέη Άλκη, Ο μεγάλος περίπατος του Πέτρου, εκδ. Κέδρος, Αθήνα,1990.
 Νάκου Λιλίκα, Η κόλαση των παιδιών, εκδ. Εστία, 2001.
 Παπαμόσχου Ηρώ, Το πέτρινο σπίτι, εκδ. Πατάκη, Αθήνα, 1998.
 Πέτροβιτς- Ανδρουτσοπούλου Λ., Τραγούδι για τρεις, εκδ. Πατάκη, Αθήνα, 2001.
 Σαρή Ζωρζ, Κόκκινη κλωστή δεμένη..., εκδ. Κέδρος, Αθήνα, 1974.
 Σμυρνιωτάκης Γιάννης, Για τη γιορτή της 28ης Οκτωβρίου - της Σημαίας και του Πολυτεχνείου, εκδ.
 Σμυρνιωτάκης, Αθήνα, 2004.
 Σπυροπούλου Ζωή, Τα κείμενα της Πατρίδας, εκδ. Gutenberg, Αθήνα, 2002.
 Τσίρος Σπύρος, Οι πήλινες Μούσες, εκδ. Κέδρος, Αθήνα, 1988.
 www.e-yliko.gr
",language,4,3,3.0301263102190887,0.0176643354405466,3,3.000837010918985,0.0005478064951572,4,3.6180146768892882,0.0616413639355219,4,3.9161863591871224,0.08661708064255,3,3.0052067034084757,0.0026422835167454,3,2.6791794704144465,0.0503894459315878,,,0.001390385926783,,3,3.0007823342942785,0.0007235856301692,7.119194475422574,-1.7,8.9,25.81026640675764,0.0005710690076385
76,76,53,54,"Eνότητα 6
 H ζωή σε άλλους τόπους
 ΄Hτανε μια κοπέλα στο Πεκίνο
 που ’λεγε πάντα «Δώσ’ μου κι απ’ εκείνο».
 Kαι σαν της τα δώσαν όλα,
 έσκασε σαν πασαβιόλα
 και την κλάψανε πολύ στο Πεκίνο.
 ΄Hτανε μια γριά από τη Λιβύη
 που διάβαζε του Πλουτάρχου τσοι βίοι.
 Όταν τέλειωνε έναν τόμο,
 τον επέταγε στο δρόμο
 τούτη η σκολαστικιά απ’ τη Λιβύη.
 ΄Hτανε μια μικρή από τη Bραζιλία
 που φώναζε: «Για πες μου, βράζει, Hλία,
 το σινάπι που ’χα βάλει
 προχτές βράδυ στο τσουκάλι
 για να κάνει ποδόλουτρο η Kυρία;».
 ΄Eνας μαχαραγιάς από το Γάγγη
 είχε στη μύτη κρεμασμένο ένα σπαράγγι.
 Tο κουνούσε, το κουνούσε,
 απ’ τον ύπνο κουτουλούσε
 και κοιμότανε στις όχθες του Γάγγη.
 ΄Hτανε μια κοπέλα στην Προύσα
 μισή μελαχρινή και μισή ρούσα.
 Mε χρωματιστές κορδέλες
 είχε δέσει τριάντα βδέλλες
",language,6,5,4.983283128348944,0.0063618078979105,4,3.9920972678676208,0.0131639700567765,5,4.957520914579504,0.0246967225681785,4,4.271701905439841,0.0566612402995103,3,3.061174553920825,0.0189782629060719,3,2.9994976581318156,0.0005204697518401,5,5.564724189465778,0.0801924710629915,7.001750890573021,4,3.9872422600470823,0.0114349545093425,7.679176207313986,1.9,8.4,32.74542897327707,0.000995480619321
77,77,34,35,"Διαγωνισμός κολάζ
 9Πάρετε ένα μεγάλο γαλάζιο χαρτόνι.
 9Κόψτε φωτογραφίες από διάφορα μέρη της Ελλάδας σε διαφορετικά σχήματα και μεγέθη.
 9Κολλήστε τις φωτογραφίες στο χαρτόνι με τέτοιο τρόπο, ώστε να
 καλυφτεί όλη η επιφάνειά του.
 9Γράψτε σε μικρά χαρτάκια λέξεις
 που να περιγράφουν αυτά τα μέρη
 Ταξίδι
 στον κόσμο
 της γλώσσας
",language,2,3,2.9627462868353405,0.0128541335894909,3,2.9999965155577684,5.178290878074498e-06,3,3.2699276878247474,0.0472652802001187,3,3.3664525821805,0.0835204653968196,3,2.996837386806874,0.0017302984506881,2,2.164516535754564,0.0359019564750572,4,3.8491147766935683,0.0406639186509015,7.10666299857985,3,2.9999845270981496,1.7732834922656964e-05,7.982013177301553,1.1,10.7,46.833333333333336,0.0009685920902656
78,78,9,10,"ENOTHTA
 Παρακολουθούσαμε, για παράδειγμα, όλοι μαζί τηλεόραση. Εγώ καθόμουνα με
 τα πόδια απλωμένα πάνω στο τραπεζάκι.
 «Κάτω τα πόδια σου, θα γδάρεις το έπιπλο!» μου φώναζε ο μπαμπάς.
 «Όλο σ’ εμένα φωνάζεις! Ποτέ και στην Ασπασία! Εκείνη αγαπάς, όχι εμένα!»
 έλεγα εγώ.
 Και ξανά ο μπαμπάς με κοιτούσε με έκπληξη.
 «Μα η Ασπασία κάθεται κανονικά!» μου έλεγε. «Γιατί να τη μαλώσω;»
 Δίκιο είχε, αλλά εγώ...
 Ε, ήμουνα ζηλιάρης. Να το παραδεχτώ.
 Έπειτα ήταν κι η μαμά. Αυτή άλλα έλεγε.
 Όταν, ας πούμε, εγώ έμπαινα στο δωμάτιο της Ασπασίας και της ανακάτευα τα...
 ψιλικά της κι εκείνη άρχιζε τα: «Στρίβε! Φύγε!» (και άλλα τέτοια), η μαμά έβαζε τις
 φωνές στην κόρη της: «Μα σταμάτα πια! Καθόλου υπομονή δεν έχεις! Παιδί είναι!».
 Ε, άκουγα εγώ κάτι τέτοια κι έλεγα πως για τη μαμά δεν υπάρχει καμιά αμφιβολία.
 Μ’ αγαπούσε πιο πολύ από την αδελφή μου. Δεν ήταν σαν τον μπαμπά, που όλο
 απαιτήσεις είχε από εμένα, άρα...
 Λοιπόν, ο μπαμπάς κι η μαμά, δεν μπορώ να πω, σε πολλά συμφωνούν, αλλά και
 σε πολλά διαφωνούν. Συνήθως, συμφωνούν στα βιβλία που διαβάζουν. Τα ίδια αρέσουν και στους δυο, τα ίδια και στους δυο δεν αρέσουν. Εκεί που διαφωνούν είναι
 στο πώς πρέπει να αντιμετωπίζουν την Ασπασία.
 Ο μπαμπάς πάντα τη δικαιολογεί: «Ε, ας έχει κι αυτή κάποιο ελάττωμα. Καλή
 μαθήτρια είναι, ήσυχος χαρακτήρας. Το μόνο κακό που έχει είναι πως είναι λίγο
 καβγατζού!»
 Η μαμά όμως έχει άλλη γνώμη.
 «Εσύ τη χάλασες, μ’ όλα τα χατίρια που της κάνεις και να που κατάντησε να μην
 υπολογίζει κανέναν!»
",language,4,5,4.660410504909123,0.057267236112296,4,3.6513628548979256,0.0519306505452737,4,4.0795657672952075,0.0309745358269656,4,3.6594466660353646,0.0620057856402962,3,3.0021619231242767,0.001269621009851,3,2.9947879707870015,0.0026290925131334,4,4.334628047154183,0.0560604808021169,7.067534019945015,4,3.8519594569417,0.0336787481066938,7.914899658977333,-0.6,5.5,26.32883967260472,0.0007198656904274
79,79,29,30,"ENOTHTA
 Ημερολόγιον από τον πόλεμον του 1940
 Ξεκινήσαμε πρωί πρωί για μια κορυφή,
 περιπατώντας ως τας τρεις σε μονοπάτια
 σχεδόν αδιάβατα και ανεβαίναμε, όλο ανεβαίναμε. Εδώ μας έπιασε χιόνι και όλο ανεβαίναμε κάτω από τις χιονοστιβάδες που μας
 εκάλυπταν αλλάζοντας το χακί χρώμα της
 στολής μας σε λευκόν. Δυσκολοτέρα ανάβασις δεν μπορούσε να γίνει.
 Προχωρούσαμε με την ψυχή στα δόντια.
 Επιτέλους εφθάσαμε σε ένα ερειπωμένο
 χωριό, το Πιτσάρι. Εδώ εφάγαμε από μισή
 κονσέρβα χωρίς ψωμί. Το βράδυ κοιμηθήκαμε σ’ ένα ερειπωμένο σπίτι, αφού προηγουμένως μας εκέρασαν μισή κουραμάνα*, ένα κομματάκι τυρί και μια ρέγκα. Την 1ην
 πρωινήν έγινε συναγερμός. Σηκωθήκαμε με τα όπλα και συρθήκαμε στο χιόνι επί μιαν
 ώραν για να συναντήσουμε τας προφυλακάς* αι οποίαι εμάχοντο. Έως να φθάσομε οι
 Ιταλοί απωθήθηκαν και γυρίσαμε πίσω. Όλην την νύκτα έριξε χιόνι πολύ, τόσο που
 γύρω μας έφθασε ένα μέτρο.
",language,4,5,4.56385580476308,0.0552800448481319,4,4.011297807596009,0.0088564909796378,5,4.993333598218442,0.0151891784544709,5,4.686026064329781,0.0773872706493858,3,2.9997840819851262,0.0002341435860609,3,3.0016986568487454,0.0010103860042268,5,5.124931469662897,0.0396388309373536,7.000574405887164,4,4.056601919244031,0.0242424913534743,7.437818995683074,1.2,10.0,38.92045454545455,0.0009394854161143
80,80,51,52,"Τα παιδιά έτρεχαν σαν τρελά στον δρόμο γιατί...
 1) έκαναν αγώνες ποιο παιδί θα φτάσει πρώτο στο σχολείο.
 4) είχε περάσει η ώρα για το σχολείο.
 8) ήξεραν πολύ καλά τον δρόμο για το σχολείο.
 Η τάξη του Νικόλα δεν έκανε σήμερα «Γραμματική» γιατί...
 3) το πρόγραμμα έλεγε «Κυκλοφοριακή Αγωγή».
 6) ο τροχονόμος ζήτησε να κάνουν ένα μάθημα Κυκλοφοριακής Αγωγής.
 5) ο διευθυντής ζήτησε να κάνουν ένα μάθημα Κυκλοφοριακής Αγωγής.
 Ο Kώδικας Oδικής Kυκλοφορίας είναι...
 7) ένα σύνολο κανόνων που ρυθμίζουν τη συμπεριφορά πεζών και οδηγών
 στον δρόμο.
 2) ένα σύνολο κανόνων που ρυθμίζουν τη συμπεριφορά των οδηγών.
 8) ένα μικρό βιβλιαράκι που το μαθαίνει μόνο όποιος θέλει να γίνει οδηγός.
 Για να διασχίσουμε έναν δρόμο...
 3) τρέχουμε γρήγορα απέναντι μόλις ανάψει το πράσινο για τους πεζούς.
 8) ακόμα κι αν ανάψει το πράσινο για τους πεζούς, πάντα κοιτάμε δεξιά και
 αριστερά και ποτέ δεν τρέχουμε.
 6) περιμένουμε να έρθει ο τροχονόμος.
",language,4,3,2.9939574470445507,0.0044862138106468,4,3.95257805137544,0.0153308389741309,,,1.1745558683428183e-06,,,0.0088440720812605,,,0.0235593364709615,,,6.34563426015334e-05,4,3.595084463013336,0.0557002041148287,7.047406209687324,4,3.914912139894114,0.0233825940740915,7.970686242692082,-0.2,7.3,33.2985347985348,0.0008949208999921
81,81,77,78,"Το τελικό (ν)
 Μερικές λέξεις άλλοτε διατηρούν το τελικό ν και άλλοτε όχι. Οι λέξεις αυτές
 είναι:
 w Τo άρθρo τη(ν)
 w Η προσωπική αντωνυμία αυτή(ν) - τη(ν)
 w Οι άκλιτες λέξεις δε(ν), μη(ν).
 Οι λέξεις αυτές διατηρούν το τελικό ν όταν η λέξη
 που ακολουθεί αρχίζει από:
 w τα φωνήεντα: α, ε, η, ι, ο, υ, ω
 w τα σύμφωνα: κ, π, τ
 w τα δίψηφα σύμφωνα: μπ, ντ, γκ, τσ, τζ
 w τα διπλά σύμφωνα: ξ, ψ
 Διατηρούν πάντα το τελικό ν:
 w το επίρρημα σαν
 w η προσωπική αντωνυμία αυτόν - τον
 w η αόριστη αντωνυμία έναν, το αόριστο άρθρο και το αριθμητικό έναν
 w το οριστικό άρθρο τον
",language,4,3,3.063693391811171,0.0188392145611152,4,3.918942904584213,0.0252568814757043,7,6.906613866613043,0.0241174683404904,3,3.3405016175456694,0.0560604185789907,3,3.020290651814321,0.0080345976712009,3,3.001023460764351,0.0006619425550977,7,6.989668158781285,0.0043176031985865,7.999611920543444,3,3.0375323439657222,0.0128808847473771,7.731056628922829,10.5,16.2,62.35198135198135,0.0011829570242746
82,82,24,25,"παιδιά για την εφημερίδα τους.
 6 τη νύχτα της Ανάστασης,
 5της Αρκαδίας,
 Στο 4
 Λεωνίδιο
 μετά το «Χριστός ανέστη» αφήνουν να φύγουν ελεύθερα
 στον7
 αέρα 8
 μικρά αερόστατα,
 που έχουν μέσα τους ένα μικρό κερί.
",language,2,5,4.51801262084291,0.0600019616558504,3,3.000066399466405,5.6835651460587854e-05,4,4.324855900350258,0.0642567120181996,3,3.5316627548309043,0.0764115258749413,3,3.01630583487713,0.0067632260376251,3,2.987568723508616,0.0053723165989628,4,4.0346926025791845,0.0487576061549508,7.060053388275264,3,3.000012764142326,1.3603654839522585e-05,7.962673415967146,3.0,10.2,40.04761904761905,0.0008771975926435
